ano,presidente,indicador_gastos_vice_presidencia,data_pagamento,nome_fornecedor,subelemento_despesa,valor
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,401.5
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,309.1
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,1299.1
2007,Lula,0,2007-01-13,DROGAFARMA PAULISA,MATERIAL FARMACOLOGICO,11.21
2007,Lula,0,2007-01-13,PANIFICADORA LA PLAGE LTDA,GENEROS DE ALIMENTAÇÃO,3558.34
2007,Lula,0,2007-01-13,E. M. MIKE ME,MATERIAL BIBLIOGRÁFICO NÃO IMOBILIZÁVEL,286.55
2007,Lula,0,2007-01-13,HOTEL ILHA DE SANTO AMARO LTDA - STRAND,HOSPEDAGENS,1610.4
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,132.3
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,132.3
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,529.2
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,132.3
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1455.3
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,1190.7
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,132.3
2007,Lula,0,2007-01-14,TIMES SQUARE HOT. ACCOR BRASIL S.A,HOSPEDAGENS,132.3
2007,Lula,0,2007-01-15,ARMARINHO MILANO,"UNIFORMES, TECIDOS E AVIAMENTOS",55.0
2007,Lula,0,2007-01-15,CRISTAL LIMPEZA - COMÉRCIO DE MATERIAIS PARA LIMPE,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO,271.9
2007,Lula,0,2007-01-15,DROGARIA REIMASTER DRUGSTORE LTDA,MATERIAL FARMACOLOGICO,51.53
2007,Lula,0,2007-01-16,CASA PLANETA DE BRASÍLIA MÁQUINAS E FERRAGENS LTDA,MATERIAL P/MANUTENÇÃO DE BENS MÓVEIS,300.0
2007,Lula,0,2007-01-16,RIEMA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,HOSPEDAGENS,700.0
2007,Lula,0,2007-01-16,RIEMA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,HOSPEDAGENS,700.0
2007,Lula,0,2007-01-16,VIP LINE LOCADORA DE VEICULOS E TURISMO LTDA,LOCACAO DE MEIOS DE TRANSPORTE,5600.0
2007,Lula,0,2007-01-17,ROCCO E FILHOS LTDA,MATERIAL P/MANUTENÇÃO DE BENS IMÓVEIS,27.5
2007,Lula,0,2007-01-17,TELEMAR NORTE LESTE SA,SERVIÇOS DE TELECOMUNICAÇÕES,152.53
2007,Lula,0,2007-01-17,TELEMAR NORTE LESTE SA,SERVIÇOS DE TELECOMUNICAÇÕES,126.47
2007,Lula,0,2007-01-17,TELEMAR NORTE LESTE SA,SERVIÇOS DE TELECOMUNICAÇÕES,105.53
2007,Lula,0,2007-01-17,JOSE DOS SANTOS RODRIGUES,GENEROS DE ALIMENTAÇÃO,370.0
2007,Lula,0,2007-01-17,P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A,LOCACAO DE MEIOS DE TRANSPORTE,17115.49
2007,Lula,0,2007-01-17,FERCON FERRAGENS E MATERIAIS DE CONSTRUÇÃO LTDA,MATERIAL P/MANUTENÇÃO DE BENS IMÓVEIS,153.7
2007,Lula,0,2007-01-17,HOTELARIA ACCOR BRASIL S.A - PARTHENON LINDACAP,HOSPEDAGENS,533.0
2007,Lula,0,2007-01-17,P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A,LOCACAO DE MEIOS DE TRANSPORTE,21902.4
2007,Lula,0,2007-01-17,CASA DO PÃO DE QUEIJO - DELFI II ALIMENTOS LTDA,GENEROS DE ALIMENTAÇÃO,92.0
2007,Lula,0,2007-01-17,PATIOTELLI COMÉRCIO DE CALÇADOS LTDA,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,79.0
2007,Lula,0,2007-01-18,RICARDO NUNES DE SOUZA BRITO MECÂNICA - ME,MATERIAL P/MANUTENÇÃO DE VEÍCULOS,357.6
2007,Lula,0,2007-01-18,ADILSON DOS SANTOS ESCAPAMENTOS - EPP,MANUT. E CONS. DE VEÍCULOS,15.0
2007,Lula,0,2007-01-18,ADILSON DOS SANTOS ESCAPAMENTOS - EPP,MATERIAL P/MANUTENÇÃO DE VEÍCULOS,220.0
2007,Lula,0,2007-01-18,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,GENEROS DE ALIMENTAÇÃO,440.8
2007,Lula,0,2007-01-18,AMG COMÉRCIO DE PRODUTOS FARMACEUTICOS LTDA,MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO,10.8
2007,Lula,0,2007-01-18,REI DAS EMBALAGENS IMPORTAÇÃO E EXPORTAÇÃO LTDA.,MATERIAL DE COPA E COZINHA,122.22
2007,Lula,0,2007-01-18,PEIXARIA GOLFINHO - EPP (PEIXARIA DA DONA NEGA),GENEROS DE ALIMENTAÇÃO,904.59
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,175.1
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,263.68
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,309.0
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,263.68
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,263.68
2007,Lula,0,2007-01-18,ESTANPLAZA ADMINISTRADORA HOTELARIA E COMERCIAL LT,HOSPEDAGENS,945.0
2007,Lula,0,2007-01-18,ESTANPLAZA ADMINISTRADORA HOTELARIA E COMERCIAL LT,HOSPEDAGENS,945.0
2007,Lula,0,2007-01-18,ESTANPLAZA ADMINISTRADORA HOTELARIA E COMERCIAL LT,HOSPEDAGENS,945.0
2007,Lula,0,2007-01-18,ESTANPLAZA ADMINISTRADORA HOTELARIA E COMERCIAL LT,HOSPEDAGENS,945.0
2007,Lula,0,2007-01-18,ESTANPLAZA ADMINISTRADORA HOTELARIA E COMERCIAL LT,HOSPEDAGENS,945.0
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,350.2
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,350.2
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,527.36
2007,Lula,0,2007-01-18,ABACO SCP SAINT MORITZ,HOSPEDAGENS,527.36
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,780.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,780.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,780.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,520.0
2007,Lula,0,2007-01-18,CIA. INDUSTRIAL DE GRANDES HOTÉIS - HOTEL GLÓRIA,HOSPEDAGENS,460.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,COMPANHIA HOTÉIS DO LEME,HOSPEDAGENS,420.0
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1343.1
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1343.16
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1516.84
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1516.84
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1516.84
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1181.05
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1771.58
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1343.16
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1574.74
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,1227.37
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,671.58
2007,Lula,0,2007-01-18,DIVISO EMPREENDIMENTOS HOTELEIROS S/A,HOSPEDAGENS,787.37
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,548.02
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,499.98
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,505.0
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,505.0
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,505.0
2007,Lula,0,2007-01-18,CHURRASCARIA E RESTAURANTE ANDI LTDA,FORNECIMENTO DE ALIMENTAÇÃO,505.0
